607,Jozsef,Menyhart,2
607,Frantisek,Miklosko,157
607,Robert,Mistrik,20
607,Maros,Sefcovic,1988
607,Robert,Svec,47
607,Bohumila,Tauchmannova,22
607,Juraj,Zabojnik,15
607,Ivan,Zuzula,14
608,Bela,Bugar,917
608,Zuzana,Caputova,3376
608,Martin,Dano,57
608,Stefan,Harabin,1254
608,Eduard,Chmelar,242
608,Marian,Kotleba,1891
608,Milan,Krajniak,195
608,Jozsef,Menyhart,18
608,Frantisek,Miklosko,207
608,Robert,Mistrik,15
608,Maros,Sefcovic,2214
608,Robert,Svec,40
608,Bohumila,Tauchmannova,14
608,Juraj,Zabojnik,19
608,Ivan,Zuzula,20
609,Bela,Bugar,3539
609,Zuzana,Caputova,7010
609,Martin,Dano,143
609,Stefan,Harabin,2400
609,Eduard,Chmelar,431
609,Marian,Kotleba,3244
609,Milan,Krajniak,411
609,Jozsef,Menyhart,52
609,Frantisek,Miklosko,300
609,Robert,Mistrik,40
609,Maros,Sefcovic,3619
609,Robert,Svec,104
609,Bohumila,Tauchmannova,35
609,Juraj,Zabojnik,61
609,Ivan,Zuzula,34
610,Bela,Bugar,1516
610,Zuzana,Caputova,4414
610,Martin,Dano,63
610,Stefan,Harabin,1747
610,Eduard,Chmelar,282
610,Marian,Kotleba,2548
610,Milan,Krajniak,314
610,Jozsef,Menyhart,30
610,Frantisek,Miklosko,341
610,Robert,Mistrik,22
610,Maros,Sefcovic,2558
610,Robert,Svec,61
610,Bohumila,Tauchmannova,24
610,Juraj,Zabojnik,24
610,Ivan,Zuzula,23
604,Bela,Bugar,125
604,Zuzana,Caputova,3613
604,Martin,Dano,54
604,Stefan,Harabin,2117
604,Eduard,Chmelar,343
604,Marian,Kotleba,2136
604,Milan,Krajniak,352
604,Jozsef,Menyhart,3
604,Frantisek,Miklosko,517
604,Robert,Mistrik,23
604,Maros,Sefcovic,3211
604,Robert,Svec,63
604,Bohumila,Tauchmannova,17
604,Juraj,Zabojnik,21
604,Ivan,Zuzula,12
605,Bela,Bugar,135
605,Zuzana,Caputova,2664
605,Martin,Dano,66
605,Stefan,Harabin,1470
605,Eduard,Chmelar,253
605,Marian,Kotleba,2136
605,Milan,Krajniak,300
605,Jozsef,Menyhart,3
605,Frantisek,Miklosko,425
605,Robert,Mistrik,15
605,Maros,Sefcovic,1811
605,Robert,Svec,28
605,Bohumila,Tauchmannova,28
605,Juraj,Zabojnik,14
605,Ivan,Zuzula,13
611,Bela,Bugar,328
611,Zuzana,Caputova,12294
611,Martin,Dano,135
611,Stefan,Harabin,4073
611,Eduard,Chmelar,1029
611,Marian,Kotleba,2754
611,Milan,Krajniak,730
611,Jozsef,Menyhart,2
611,Frantisek,Miklosko,1175
611,Robert,Mistrik,39
611,Maros,Sefcovic,6265
611,Robert,Svec,108
611,Bohumila,Tauchmannova,57
611,Juraj,Zabojnik,68
611,Ivan,Zuzula,41
602,Bela,Bugar,86
602,Zuzana,Caputova,2514
602,Martin,Dano,35
602,Stefan,Harabin,1003
602,Eduard,Chmelar,162
602,Marian,Kotleba,1043
602,Milan,Krajniak,125
602,Jozsef,Menyhart,1
602,Frantisek,Miklosko,362
602,Robert,Mistrik,10
602,Maros,Sefcovic,1318
602,Robert,Svec,26
602,Bohumila,Tauchmannova,14
602,Juraj,Zabojnik,16
602,Ivan,Zuzula,11
612,Bela,Bugar,124
612,Zuzana,Caputova,3212
612,Martin,Dano,47
612,Stefan,Harabin,1659
612,Eduard,Chmelar,334
612,Marian,Kotleba,1955
612,Milan,Krajniak,285
612,Jozsef,Menyhart,3
612,Frantisek,Miklosko,601
612,Robert,Mistrik,20
612,Maros,Sefcovic,2364
612,Robert,Svec,31
612,Bohumila,Tauchmannova,19
612,Juraj,Zabojnik,27
612,Ivan,Zuzula,24
613,Bela,Bugar,304
613,Zuzana,Caputova,7509
613,Martin,Dano,85
613,Stefan,Harabin,2835
613,Eduard,Chmelar,504
613,Marian,Kotleba,2642
613,Milan,Krajniak,391
613,Jozsef,Menyhart,8
613,Frantisek,Miklosko,684
613,Robert,Mistrik,42
613,Maros,Sefcovic,4094
613,Robert,Svec,37
613,Bohumila,Tauchmannova,29
613,Juraj,Zabojnik,60
613,Ivan,Zuzula,43
701,Bela,Bugar,683
701,Zuzana,Caputova,7891
701,Martin,Dano,185
701,Stefan,Harabin,5210
701,Eduard,Chmelar,748
701,Marian,Kotleba,2635
701,Milan,Krajniak,1064
701,Jozsef,Menyhart,10
701,Frantisek,Miklosko,3263
701,Robert,Mistrik,58
701,Maros,Sefcovic,6307
701,Robert,Svec,95
701,Bohumila,Tauchmannova,82
701,Juraj,Zabojnik,104
701,Ivan,Zuzula,47
702,Bela,Bugar,344
702,Zuzana,Caputova,5595
702,Martin,Dano,200
702,Stefan,Harabin,4814
702,Eduard,Chmelar,570
